system_slug,system_name,system_description,source_short_title,source_full_title,source_edition,source_year,source_citation,source_url,subject_system_slug,object_system_slug,subject_name,subject_kind,subject_description,object_name,object_kind,object_description,subject_aliases,object_aliases,relation_slug,relation_label,source_locator,note,confidence,variant_group,is_editorial
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Iron,metal,,,,metal_of,Metal,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Kamael,angel,,,,archangel_of,Archangel,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Ruby,stone,,,,stone_of,Stone,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Cactus,plant,,,,plant_of,Plant,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Tobacco,perfume,,,,perfume_of,Perfume,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Planetary Hours,Planetary hours,Wikipedia web article,,"""Planetary hours,"" Wikipedia.",https://en.wikipedia.org/wiki/Planetary_hours,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Tuesday,day,,,,day_of,Day,Planetary weekday sequence,Traditional planetary week.,0.9,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",Tiphareth,sephirah,,,,sephirah_correspondence,Sephirah,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",6,number,,,,number_of,Number,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",Gold,color,,,,color_of,Color,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",Gold,metal,,,,metal_of,Metal,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",Raphael,angel,,,,archangel_of,Archangel,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",Topaz,stone,,,,stone_of,Stone,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",Sunflower,plant,,,,plant_of,Plant,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Sun,planet,"Editorial planet rollup for Sun, projected from the corresponding sephirah in this same Golden Dawn lineage.",Frankincense,perfume,,,,perfume_of,Perfume,Tiphareth Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
